PROJECT_ID	GEONAME_ID	precision_code	place_name	latitude	longitude	location_type_code	location_type_name	geoname_adm_code	geonames_adm_name	geonames_retrieval_time	project_source	source_url	source
P035173	1257629	1	Salem	11.65116	78.15867	PPL	populated place	IN|25	India|Tamil Nadu	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1257630	3	Salem	11.69	78.29	ADM2	second-order administrative division	IN|25|1257630	India|Tamil Nadu|Salem	2014-04-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1258074	3	Rohtās	25	83.75	ADM2	second-order administrative division	IN|34|1258074	India|Bihar|Rohtās	2012-01-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1259012	1	Rāichūr	16.2047	77.354	PPL	populated place	IN|19	India|Karnataka	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1259013	3	Raichur	16.16	76.91	ADM2	second-order administrative division	IN|19|1259013	India|Karnataka|Raichur	2012-03-07T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1259168	3	Purnia	26	87.5	ADM2	second-order administrative division	IN|34|1259168	India|Bihar|Purnia	2012-01-17T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1259223	4	State of Punjab	30.91667	75.41667	ADM1	first-order administrative division	IN|23	India|Punjab	2014-03-01T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICR
P035173	1260086	1	Patna	25.60222	85.11936	PPLA	seat of a first-order administrative division	IN|34	India|Bihar	2012-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1260607	1	Panaji	15.49574	73.82624	PPLA	seat of a first-order administrative division	IN|33	India|Goa	2014-03-23T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1260793	1	Pālakkodu	12.30696	78.07022	PPL	populated place	IN|25	India|Tamil Nadu	2012-03-27T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1261481	1	New Delhi	28.63576	77.22445	PPLC	capital of a political entity	IN|07	India|NCT	2010-05-29T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1261539	1	Nelamangala	13.09795	77.39575	PPL	populated place	IN|19	India|Karnataka	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1262081	3	Nālanda	25.25	85.58333	ADM2	second-order administrative division	IN|34|1262081	India|Bihar|Nālanda	2014-04-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1262330	1	Muzaffarpur	26.12259	85.39055	PPL	populated place	IN|34	India|Bihar	2012-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1262331	3	Muzaffarpur	26.16667	85.41667	ADM2	second-order administrative division	IN|34|1262331	India|Bihar|Muzaffarpur	2014-03-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1262951	1	Moga	30.81571	75.17419	PPL	populated place	IN|23	India|Punjab	2012-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1264527	1	Chennai	13.08784	80.27847	PPLA	seat of a first-order administrative division	IN|25	India|Tamil Nadu	2014-01-02T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1264733	1	Lucknow	26.83928	80.92313	PPLA	seat of a first-order administrative division	IN|36	India|Uttar Pradesh	2012-10-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1264734	3	Lucknow District	26.75	81	ADM2	second-order administrative division	IN|36|1264734	India|Uttar Pradesh|Lucknow District	2014-03-27T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1265492	3	Kurnool	15.58333	78.33333	ADM2	second-order administrative division	IN|02|1265492	India|Andhra Pradesh|Kurnool	2014-06-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1266305	1	Kolār	13.13671	78.12917	PPL	populated place	IN|19	India|Karnataka	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1266306	3	Kolar	13.13	78.23	ADM2	second-order administrative division	IN|19|1266306	India|Karnataka|Kolar	2012-03-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1269065	1	Jetpur	21.75482	70.62347	PPL	populated place	IN|09	India|Gujarāt	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1269633	1	Jabalpur	23.16697	79.95006	PPL	populated place	IN|35	India|Madhya Pradesh	2010-08-09T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1269743	1	Indore	22.71792	75.8333	PPL	populated place	IN|35	India|Madhya Pradesh	2012-05-15T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1269934	1	Hosūr	12.73647	77.83264	PPL	populated place	IN|25	India|Tamil Nadu	2014-03-27T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1270210	1	Hatiā	23.28684	85.30977	PPL	populated place	IN|38	India|Jharkhand	2012-11-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1270396	1	Hāora	22.57688	88.31857	PPL	populated place	IN|28	India|West Bengal	2012-10-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1270927	1	Gorakhpur	26.75479	83.37235	PPL	populated place	IN|36	India|Uttar Pradesh	2012-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1270930	3	Gorakhpur	26.91667	83.25	ADM2	second-order administrative division	IN|36|1270930	India|Uttar Pradesh|Gorakhpur	2014-04-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1270974	1	Gooty	15.11836	77.63776	PPL	populated place	IN|02	India|Andhra Pradesh	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1271631	1	Gangtok	27.32574	88.61216	PPLA	seat of a first-order administrative division	IN|29	India|Sikkim	2014-03-27T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1271715	1	Ghandinagar	23.21667	72.68333	PPLA	seat of a first-order administrative division	IN|09	India|Gujarāt	2013-06-04T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1272175	1	Durgāpur	23.49956	87.32155	PPL	populated place	IN|28	India|West Bengal	2012-11-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1272848	3	Dharmapuri	12.13	78.24	ADM2	second-order administrative division	IN|25|1272848	India|Tamil Nadu|Dharmapuri	2012-03-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1273196	3	Deoria	26.66667	83.75	ADM2	second-order administrative division	IN|36|1273196	India|Uttar Pradesh|Deoria	2003-03-03T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1273293	4	National Capital Territory of Delhi	28.6667	77.1	ADM1	first-order administrative division	IN|07	India|NCT	2014-03-01T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1273294	1	Delhi	28.65381	77.22897	PPLA	seat of a first-order administrative division	IN|07	India|NCT	2013-06-04T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1273309	1	Dehri	24.90504	84.18289	PPL	populated place	IN|34|1258074	India|Bihar|Rohtās	2013-07-28T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1273492	3	Darbhanga	26	86	ADM2	second-order administrative division	IN|34|1273492	India|Bihar|Darbhanga	2014-03-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1273724	1	Dādri	28.55315	77.55343	PPL	populated place	IN|36	India|Uttar Pradesh	2012-10-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1273800	1	Cuddapah	14.4775	78.82352	PPL	populated place	IN|02	India|Andhra Pradesh	2013-02-08T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1273801	3	Cuddapah	14.41667	78.75	ADM2	second-order administrative division	IN|02|1273801	India|Andhra Pradesh|Cuddapah	2014-06-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	
P035173	1273866	3	Coimbatore	10.8	77.09	ADM2	second-order administrative division	IN|25|1273866	India|Tamil Nadu|Coimbatore	2014-04-05T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1275004	1	Kolkata	22.56263	88.36304	PPLA	seat of a first-order administrative division	IN|28	India|West Bengal	2014-05-29T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1275339	1	Mumbai	19.07283	72.88261	PPLA	seat of a first-order administrative division	IN|16|8131499	India|Maharashtra|Konkan Division	2014-03-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1275715	4	State of Bihār	25.75	85.75	ADM1	first-order administrative division	IN|34	India|Bihar	2014-03-01T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1275716	1	Bihār Sharīf	25.19729	85.52374	PPL	populated place	IN|34	India|Bihar	2012-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1275817	1	Bhubaneshwar	20.27241	85.83385	PPLA	seat of a first-order administrative division	IN|21|7644927	India|Odisha|Khordha	2014-03-27T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1275841	1	Bhopal	23.25469	77.40289	PPLA	seat of a first-order administrative division	IN|35	India|Madhya Pradesh	2013-06-04T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1275971	1	Bhilai	21.21667	81.43333	PPL	populated place	IN|37	India|Chhattisgarh	2012-01-18T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1277013	1	Bareilly	28.34702	79.42193	PPL	populated place	IN|36	India|Uttar Pradesh	2012-10-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1277331	3	Bangalore Urban	13	77.58333	ADM2	second-order administrative division	IN|19|1277331	India|Karnataka|Bangalore Urban	2012-02-02T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1277332	3	Bangalore Rural	13.1	77.23	ADM2	second-order administrative division	IN|19|1277332	India|Karnataka|Bangalore Rural	2012-03-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	1277558	1	Ballabgarh	28.3355	77.32747	PPL	populated place	IN|10	India|Haryana	2012-10-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1278673	3	Anantapur	14.55	77.41667	ADM2	second-order administrative division	IN|02|1278673	India|Andhra Pradesh|Anantapur	2014-06-30T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1278994	1	Allahābād	25.44894	81.83328	PPL	populated place	IN|36	India|Uttar Pradesh	2012-09-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1278995	3	Allahābād	25.5	81.5	ADM2	second-order administrative division	IN|36|1278995	India|Uttar Pradesh|Allahābād	2014-04-06T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	1337279	4	Chhukha Dzongkhag	27	89.55	ADM1	first-order administrative division	BT|06	Bhutan|Chhukha	2012-02-01T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
P035173	6620016	1	Jayanagar	12.92777	77.58854	PPL	populated place	IN|19	India|Karnataka	2012-03-22T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	ICRR
P035173	7302833	1	Gajuwaka	17.7	83.21667	PPL	populated place	IN|02	India|Andhra Pradesh	2013-11-19T00:00:00+0000	http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P035173	http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2008/08/24/000333037_20080824234552/Rendered/PDF/ICR1050REPLACE1LIC01disclosed081211.pdf	Implementation Completion and Results Report
